subscription_id,customer_id,plan,amount,billing_cycle,status,next_payment_date
SUB_000529,CUST_01633,ENTERPRISE,19999,MONTHLY,ACTIVE,2026-09-21 14:21:58.306940
SUB_000530,CUST_00590,PRO,1499,MONTHLY,ACTIVE,2026-09-20 14:21:58.306940
SUB_000531,CUST_01544,ENTERPRISE,19999,MONTHLY,ACTIVE,2026-09-30 14:21:58.306940
SUB_000532,CUST_01353,BASIC,499,MONTHLY,ACTIVE,2026-09-02 14:21:58.306940
SUB_000533,CUST_01993,ENTERPRISE,19999,MONTHLY,CANCELLED,2026-09-28 14:21:58.306940
SUB_000534,CUST_01663,BUSINESS,4999,YEARLY,ACTIVE,2026-09-28 14:21:58.306940
SUB_000535,CUST_00837,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-24 14:21:58.306940
SUB_000536,CUST_01663,BASIC,499,YEARLY,PAST_DUE,2026-09-10 14:21:58.306940
SUB_000537,CUST_01411,BASIC,499,MONTHLY,CANCELLED,2026-09-02 14:21:58.306940
SUB_000538,CUST_01487,ENTERPRISE,19999,MONTHLY,ACTIVE,2026-09-29 14:21:58.306940
SUB_000539,CUST_00244,BASIC,499,YEARLY,CANCELLED,2026-09-13 14:21:58.306940
SUB_000540,CUST_01526,ENTERPRISE,19999,MONTHLY,ACTIVE,2026-09-19 14:21:58.306940
SUB_000541,CUST_00359,ENTERPRISE,19999,MONTHLY,PAST_DUE,2026-09-17 14:21:58.306940
SUB_000542,CUST_01434,BUSINESS,4999,MONTHLY,PAST_DUE,2026-09-21 14:21:58.306940
SUB_000543,CUST_00050,BASIC,499,YEARLY,CANCELLED,2026-09-25 14:21:58.306940
SUB_000544,CUST_00945,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-14 14:21:58.306940
SUB_000545,CUST_01788,BASIC,499,MONTHLY,ACTIVE,2026-09-20 14:21:58.306940
SUB_000546,CUST_01332,PRO,1499,MONTHLY,PAST_DUE,2026-09-22 14:21:58.306940
SUB_000547,CUST_01007,BASIC,499,MONTHLY,CANCELLED,2026-09-03 14:21:58.306940
SUB_000548,CUST_00220,BASIC,499,MONTHLY,PAST_DUE,2026-09-26 14:21:58.306940
SUB_000549,CUST_01481,BUSINESS,4999,YEARLY,PAST_DUE,2026-09-26 14:21:58.306940
SUB_000550,CUST_01761,PRO,1499,YEARLY,ACTIVE,2026-09-14 14:21:58.306940
SUB_000551,CUST_01697,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-09 14:21:58.306940
SUB_000552,CUST_01704,PRO,1499,MONTHLY,PAST_DUE,2026-09-02 14:21:58.306940
SUB_000553,CUST_01119,ENTERPRISE,19999,MONTHLY,ACTIVE,2026-09-12 14:21:58.306940
SUB_000554,CUST_01637,PRO,1499,YEARLY,CANCELLED,2026-09-19 14:21:58.306940
SUB_000555,CUST_01896,BASIC,499,MONTHLY,ACTIVE,2026-09-12 14:21:58.306940
SUB_000556,CUST_01624,PRO,1499,YEARLY,ACTIVE,2026-09-12 14:21:58.306940
SUB_000557,CUST_00824,BUSINESS,4999,YEARLY,CANCELLED,2026-09-20 14:21:58.306940
SUB_000558,CUST_00929,BUSINESS,4999,MONTHLY,PAST_DUE,2026-09-23 14:21:58.306940
SUB_000559,CUST_00726,BASIC,499,MONTHLY,ACTIVE,2026-09-01 14:21:58.306940
SUB_000560,CUST_01803,PRO,1499,MONTHLY,ACTIVE,2026-09-03 14:21:58.306940
SUB_000561,CUST_00253,ENTERPRISE,19999,MONTHLY,PAST_DUE,2026-09-16 14:21:58.306940
SUB_000562,CUST_00764,BASIC,499,MONTHLY,CANCELLED,2026-09-25 14:21:58.306940
SUB_000563,CUST_00440,BUSINESS,4999,YEARLY,ACTIVE,2026-09-17 14:21:58.306940
SUB_000564,CUST_01524,PRO,1499,YEARLY,ACTIVE,2026-09-20 14:21:58.306940
SUB_000565,CUST_00471,PRO,1499,YEARLY,ACTIVE,2026-09-04 14:21:58.306940
SUB_000566,CUST_01321,ENTERPRISE,19999,YEARLY,ACTIVE,2026-09-19 14:21:58.306940
SUB_000567,CUST_00759,ENTERPRISE,19999,MONTHLY,ACTIVE,2026-09-04 14:21:58.306940
SUB_000568,CUST_00402,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-04 14:21:58.306940
SUB_000569,CUST_01602,BASIC,499,YEARLY,ACTIVE,2026-09-22 14:21:58.306940
SUB_000570,CUST_01149,BUSINESS,4999,YEARLY,CANCELLED,2026-09-20 14:21:58.306940
SUB_000571,CUST_01982,BUSINESS,4999,YEARLY,PAST_DUE,2026-09-27 14:21:58.306940
SUB_000572,CUST_00577,BASIC,499,YEARLY,CANCELLED,2026-09-04 14:21:58.306940
SUB_000573,CUST_01133,BUSINESS,4999,MONTHLY,PAST_DUE,2026-09-06 14:21:58.306940
SUB_000574,CUST_00545,BASIC,499,MONTHLY,CANCELLED,2026-09-23 14:21:58.306940
SUB_000575,CUST_01977,PRO,1499,MONTHLY,PAST_DUE,2026-09-22 14:21:58.306940
SUB_000576,CUST_00850,BASIC,499,MONTHLY,CANCELLED,2026-09-13 14:21:58.306940
SUB_000577,CUST_01898,PRO,1499,MONTHLY,ACTIVE,2026-09-08 14:21:58.306940
SUB_000578,CUST_01928,PRO,1499,MONTHLY,CANCELLED,2026-09-07 14:21:58.306940
SUB_000579,CUST_00371,ENTERPRISE,19999,MONTHLY,CANCELLED,2026-09-19 14:21:58.306940
SUB_000580,CUST_01119,BUSINESS,4999,YEARLY,ACTIVE,2026-09-12 14:21:58.306940
SUB_000581,CUST_01334,ENTERPRISE,19999,YEARLY,PAST_DUE,2026-09-17 14:21:58.306940
SUB_000582,CUST_01791,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-28 14:21:58.306940
SUB_000583,CUST_00555,PRO,1499,YEARLY,ACTIVE,2026-09-16 14:21:58.306940
SUB_000584,CUST_01565,BUSINESS,4999,MONTHLY,CANCELLED,2026-09-10 14:21:58.306940
SUB_000585,CUST_00522,ENTERPRISE,19999,MONTHLY,PAST_DUE,2026-09-14 14:21:58.306940
SUB_000586,CUST_00410,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-04 14:21:58.306940
SUB_000587,CUST_01171,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-08 14:21:58.306940
SUB_000588,CUST_01386,ENTERPRISE,19999,MONTHLY,PAST_DUE,2026-09-15 14:21:58.306940
SUB_000589,CUST_01701,PRO,1499,YEARLY,ACTIVE,2026-09-04 14:21:58.306940
SUB_000590,CUST_00967,ENTERPRISE,19999,MONTHLY,ACTIVE,2026-09-11 14:21:58.306940
SUB_000591,CUST_01201,ENTERPRISE,19999,YEARLY,CANCELLED,2026-09-03 14:21:58.306940
SUB_000592,CUST_01389,BUSINESS,4999,YEARLY,PAST_DUE,2026-09-28 14:21:58.306940
SUB_000593,CUST_00696,PRO,1499,YEARLY,PAST_DUE,2026-09-21 14:21:58.306940
SUB_000594,CUST_01712,BASIC,499,MONTHLY,CANCELLED,2026-09-09 14:21:58.306940
SUB_000595,CUST_00505,PRO,1499,MONTHLY,ACTIVE,2026-09-27 14:21:58.306940
SUB_000596,CUST_01746,ENTERPRISE,19999,YEARLY,PAST_DUE,2026-09-29 14:21:58.306940
SUB_000597,CUST_00133,PRO,1499,YEARLY,CANCELLED,2026-09-21 14:21:58.306940
SUB_000598,CUST_01209,PRO,1499,YEARLY,ACTIVE,2026-09-10 14:21:58.306940
SUB_000599,CUST_01159,ENTERPRISE,19999,MONTHLY,ACTIVE,2026-09-10 14:21:58.306940
SUB_000600,CUST_01759,PRO,1499,YEARLY,ACTIVE,2026-09-02 14:21:58.306940
SUB_000601,CUST_01427,PRO,1499,YEARLY,CANCELLED,2026-09-26 14:21:58.306940
SUB_000602,CUST_00634,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-13 14:21:58.306940
SUB_000603,CUST_00827,ENTERPRISE,19999,MONTHLY,PAST_DUE,2026-09-14 14:21:58.306940
SUB_000604,CUST_01278,PRO,1499,YEARLY,PAST_DUE,2026-09-07 14:21:58.306940
SUB_000605,CUST_01737,BASIC,499,YEARLY,PAST_DUE,2026-09-24 14:21:58.306940
SUB_000606,CUST_00923,ENTERPRISE,19999,YEARLY,CANCELLED,2026-09-30 14:21:58.306940
SUB_000607,CUST_01449,ENTERPRISE,19999,MONTHLY,PAST_DUE,2026-09-15 14:21:58.306940
SUB_000608,CUST_01069,ENTERPRISE,19999,MONTHLY,CANCELLED,2026-09-16 14:21:58.306940
SUB_000609,CUST_01341,BASIC,499,MONTHLY,ACTIVE,2026-09-06 14:21:58.306940
SUB_000610,CUST_00122,BASIC,499,MONTHLY,ACTIVE,2026-09-10 14:21:58.306940
SUB_000611,CUST_01959,PRO,1499,MONTHLY,ACTIVE,2026-09-02 14:21:58.306940
SUB_000612,CUST_00358,BASIC,499,MONTHLY,PAST_DUE,2026-09-23 14:21:58.306940
SUB_000613,CUST_01389,PRO,1499,MONTHLY,PAST_DUE,2026-09-08 14:21:58.306940
SUB_000614,CUST_00276,ENTERPRISE,19999,YEARLY,PAST_DUE,2026-09-15 14:21:58.306940
SUB_000615,CUST_01444,BASIC,499,MONTHLY,ACTIVE,2026-09-21 14:21:58.306940
SUB_000616,CUST_01970,ENTERPRISE,19999,MONTHLY,ACTIVE,2026-09-13 14:21:58.306940
SUB_000617,CUST_01454,BUSINESS,4999,YEARLY,CANCELLED,2026-09-15 14:21:58.306940
SUB_000618,CUST_01162,ENTERPRISE,19999,MONTHLY,PAST_DUE,2026-09-23 14:21:58.306940
SUB_000619,CUST_01682,ENTERPRISE,19999,YEARLY,CANCELLED,2026-09-09 14:21:58.322651
SUB_000620,CUST_00155,BUSINESS,4999,YEARLY,ACTIVE,2026-09-17 14:21:58.322651
SUB_000621,CUST_00457,PRO,1499,YEARLY,ACTIVE,2026-09-29 14:21:58.322651
SUB_000622,CUST_00651,PRO,1499,MONTHLY,CANCELLED,2026-09-15 14:21:58.322651
SUB_000623,CUST_01091,BASIC,499,MONTHLY,ACTIVE,2026-09-28 14:21:58.322651
SUB_000624,CUST_00493,ENTERPRISE,19999,MONTHLY,PAST_DUE,2026-09-12 14:21:58.322651
SUB_000625,CUST_01894,ENTERPRISE,19999,YEARLY,CANCELLED,2026-09-05 14:21:58.322651
SUB_000626,CUST_00394,ENTERPRISE,19999,MONTHLY,PAST_DUE,2026-09-14 14:21:58.322651
SUB_000627,CUST_01205,PRO,1499,YEARLY,PAST_DUE,2026-09-14 14:21:58.322651
SUB_000628,CUST_00976,ENTERPRISE,19999,MONTHLY,PAST_DUE,2026-09-21 14:21:58.322651
SUB_000629,CUST_00192,BASIC,499,YEARLY,PAST_DUE,2026-09-07 14:21:58.322651
SUB_000630,CUST_00306,ENTERPRISE,19999,MONTHLY,PAST_DUE,2026-09-17 14:21:58.322651
SUB_000631,CUST_00093,PRO,1499,MONTHLY,ACTIVE,2026-09-30 14:21:58.322651
SUB_000632,CUST_00686,PRO,1499,YEARLY,ACTIVE,2026-09-08 14:21:58.322651
SUB_000633,CUST_01553,ENTERPRISE,19999,MONTHLY,CANCELLED,2026-09-22 14:21:58.322651
SUB_000634,CUST_00646,PRO,1499,YEARLY,CANCELLED,2026-09-03 14:21:58.322651
SUB_000635,CUST_00655,BUSINESS,4999,MONTHLY,CANCELLED,2026-09-03 14:21:58.322651
SUB_000636,CUST_01165,PRO,1499,MONTHLY,CANCELLED,2026-09-30 14:21:58.322651
SUB_000637,CUST_01230,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-25 14:21:58.322651
SUB_000638,CUST_00783,PRO,1499,MONTHLY,CANCELLED,2026-09-07 14:21:58.322651
SUB_000639,CUST_00779,PRO,1499,MONTHLY,ACTIVE,2026-09-10 14:21:58.322651
SUB_000640,CUST_01011,BASIC,499,YEARLY,CANCELLED,2026-09-20 14:21:58.322651
SUB_000641,CUST_00335,BUSINESS,4999,MONTHLY,CANCELLED,2026-09-04 14:21:58.322651
SUB_000642,CUST_00075,PRO,1499,MONTHLY,CANCELLED,2026-09-12 14:21:58.322651
SUB_000643,CUST_00442,PRO,1499,MONTHLY,ACTIVE,2026-09-08 14:21:58.322651
SUB_000644,CUST_00763,BUSINESS,4999,YEARLY,PAST_DUE,2026-09-24 14:21:58.322651
SUB_000645,CUST_00676,ENTERPRISE,19999,YEARLY,PAST_DUE,2026-09-12 14:21:58.322651
SUB_000646,CUST_01119,PRO,1499,YEARLY,CANCELLED,2026-09-29 14:21:58.322651
SUB_000647,CUST_01974,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-16 14:21:58.322651
SUB_000648,CUST_01312,ENTERPRISE,19999,MONTHLY,ACTIVE,2026-09-09 14:21:58.322651
SUB_000649,CUST_01162,PRO,1499,MONTHLY,PAST_DUE,2026-09-11 14:21:58.322651
SUB_000650,CUST_01580,PRO,1499,MONTHLY,ACTIVE,2026-09-20 14:21:58.322651
SUB_000651,CUST_01273,BUSINESS,4999,MONTHLY,PAST_DUE,2026-09-13 14:21:58.322651
SUB_000652,CUST_01474,ENTERPRISE,19999,YEARLY,ACTIVE,2026-09-08 14:21:58.322651
SUB_000653,CUST_00559,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-22 14:21:58.322651
SUB_000654,CUST_00006,BUSINESS,4999,YEARLY,ACTIVE,2026-09-07 14:21:58.322651
SUB_000655,CUST_01178,ENTERPRISE,19999,YEARLY,PAST_DUE,2026-09-30 14:21:58.322651
SUB_000656,CUST_00039,BASIC,499,MONTHLY,ACTIVE,2026-09-24 14:21:58.322651
SUB_000657,CUST_00482,BASIC,499,YEARLY,CANCELLED,2026-09-15 14:21:58.322651
SUB_000658,CUST_00436,PRO,1499,MONTHLY,CANCELLED,2026-09-06 14:21:58.322651
SUB_000659,CUST_01558,BUSINESS,4999,YEARLY,PAST_DUE,2026-09-15 14:21:58.322651
SUB_000660,CUST_00343,BUSINESS,4999,MONTHLY,PAST_DUE,2026-09-15 14:21:58.322651
SUB_000661,CUST_00729,BUSINESS,4999,YEARLY,ACTIVE,2026-09-18 14:21:58.322651
SUB_000662,CUST_00813,BASIC,499,YEARLY,ACTIVE,2026-09-02 14:21:58.322651
SUB_000663,CUST_00578,BUSINESS,4999,YEARLY,ACTIVE,2026-09-14 14:21:58.322651
SUB_000664,CUST_01893,BUSINESS,4999,MONTHLY,PAST_DUE,2026-09-13 14:21:58.322651
SUB_000665,CUST_01595,BASIC,499,YEARLY,CANCELLED,2026-09-11 14:21:58.322651
SUB_000666,CUST_01280,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-24 14:21:58.322651
SUB_000667,CUST_00076,BASIC,499,YEARLY,ACTIVE,2026-09-01 14:21:58.322651
SUB_000668,CUST_01421,ENTERPRISE,19999,YEARLY,CANCELLED,2026-09-28 14:21:58.322651
SUB_000669,CUST_01739,ENTERPRISE,19999,YEARLY,ACTIVE,2026-09-17 14:21:58.322651
SUB_000670,CUST_00238,PRO,1499,MONTHLY,CANCELLED,2026-09-11 14:21:58.322651
SUB_000671,CUST_01230,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-27 14:21:58.322651
SUB_000672,CUST_00909,BASIC,499,MONTHLY,ACTIVE,2026-09-04 14:21:58.322651
SUB_000673,CUST_01683,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-30 14:21:58.322651
SUB_000674,CUST_00178,BASIC,499,MONTHLY,PAST_DUE,2026-09-30 14:21:58.322651
SUB_000675,CUST_00786,BASIC,499,YEARLY,CANCELLED,2026-09-21 14:21:58.322651
SUB_000676,CUST_00829,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-30 14:21:58.322651
SUB_000677,CUST_01138,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-19 14:21:58.322651
SUB_000678,CUST_00336,BUSINESS,4999,YEARLY,PAST_DUE,2026-09-24 14:21:58.322651
SUB_000679,CUST_00557,ENTERPRISE,19999,YEARLY,ACTIVE,2026-09-14 14:21:58.322651
SUB_000680,CUST_01464,BUSINESS,4999,YEARLY,CANCELLED,2026-09-30 14:21:58.322651
SUB_000681,CUST_00480,PRO,1499,YEARLY,ACTIVE,2026-09-23 14:21:58.322651
SUB_000682,CUST_01702,BASIC,499,YEARLY,ACTIVE,2026-09-11 14:21:58.322651
SUB_000683,CUST_00970,ENTERPRISE,19999,MONTHLY,ACTIVE,2026-09-09 14:21:58.322651
SUB_000684,CUST_01704,BASIC,499,MONTHLY,PAST_DUE,2026-09-14 14:21:58.322651
SUB_000685,CUST_00421,PRO,1499,YEARLY,PAST_DUE,2026-09-25 14:21:58.322651
SUB_000686,CUST_00473,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-26 14:21:58.322651
SUB_000687,CUST_00367,BASIC,499,YEARLY,ACTIVE,2026-09-01 14:21:58.322651
SUB_000688,CUST_00402,BUSINESS,4999,YEARLY,ACTIVE,2026-09-09 14:21:58.322651
SUB_000689,CUST_00693,BASIC,499,MONTHLY,PAST_DUE,2026-09-14 14:21:58.322651
SUB_000690,CUST_00748,ENTERPRISE,19999,YEARLY,ACTIVE,2026-09-30 14:21:58.322651
SUB_000691,CUST_01991,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-10 14:21:58.322651
SUB_000692,CUST_01957,BUSINESS,4999,YEARLY,PAST_DUE,2026-09-26 14:21:58.322651
SUB_000693,CUST_01443,PRO,1499,MONTHLY,PAST_DUE,2026-09-22 14:21:58.322651
SUB_000694,CUST_01871,BASIC,499,YEARLY,CANCELLED,2026-09-09 14:21:58.322651
SUB_000695,CUST_01300,ENTERPRISE,19999,MONTHLY,CANCELLED,2026-09-27 14:21:58.322651
SUB_000696,CUST_00405,ENTERPRISE,19999,MONTHLY,ACTIVE,2026-09-03 14:21:58.322651
SUB_000697,CUST_00318,PRO,1499,YEARLY,CANCELLED,2026-09-30 14:21:58.322651
SUB_000698,CUST_01047,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-16 14:21:58.322651
SUB_000699,CUST_00272,PRO,1499,MONTHLY,PAST_DUE,2026-09-11 14:21:58.322651
SUB_000700,CUST_00894,PRO,1499,MONTHLY,PAST_DUE,2026-09-15 14:21:58.322651
SUB_000701,CUST_01103,PRO,1499,MONTHLY,ACTIVE,2026-09-09 14:21:58.322651
SUB_000702,CUST_01947,ENTERPRISE,19999,YEARLY,PAST_DUE,2026-09-28 14:21:58.322651
SUB_000703,CUST_01830,BUSINESS,4999,YEARLY,PAST_DUE,2026-09-04 14:21:58.322651
SUB_000704,CUST_00348,PRO,1499,MONTHLY,CANCELLED,2026-09-11 14:21:58.322651
SUB_000705,CUST_00460,ENTERPRISE,19999,MONTHLY,PAST_DUE,2026-09-25 14:21:58.322651
SUB_000706,CUST_01724,ENTERPRISE,19999,MONTHLY,ACTIVE,2026-09-05 14:21:58.322651
SUB_000707,CUST_00249,PRO,1499,YEARLY,ACTIVE,2026-09-25 14:21:58.322651
SUB_000708,CUST_00042,ENTERPRISE,19999,YEARLY,CANCELLED,2026-09-25 14:21:58.322651
SUB_000709,CUST_00200,BUSINESS,4999,YEARLY,CANCELLED,2026-09-16 14:21:58.322651
SUB_000710,CUST_01403,PRO,1499,MONTHLY,PAST_DUE,2026-09-21 14:21:58.322651
SUB_000711,CUST_00154,BUSINESS,4999,MONTHLY,CANCELLED,2026-09-04 14:21:58.322651
SUB_000712,CUST_01216,BUSINESS,4999,YEARLY,CANCELLED,2026-09-18 14:21:58.322651
SUB_000713,CUST_00757,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-15 14:21:58.322651
SUB_000714,CUST_00483,ENTERPRISE,19999,YEARLY,ACTIVE,2026-09-12 14:21:58.322651
SUB_000715,CUST_01547,PRO,1499,MONTHLY,ACTIVE,2026-09-11 14:21:58.322651
SUB_000716,CUST_01812,BASIC,499,MONTHLY,CANCELLED,2026-09-17 14:21:58.322651
SUB_000717,CUST_00539,ENTERPRISE,19999,MONTHLY,CANCELLED,2026-09-16 14:21:58.322651
SUB_000718,CUST_00373,BUSINESS,4999,YEARLY,CANCELLED,2026-09-09 14:21:58.322651
SUB_000719,CUST_01963,BASIC,499,MONTHLY,ACTIVE,2026-09-12 14:21:58.322651
SUB_000720,CUST_00567,PRO,1499,YEARLY,ACTIVE,2026-09-01 14:21:58.322651
SUB_000721,CUST_00631,ENTERPRISE,19999,MONTHLY,ACTIVE,2026-09-20 14:21:58.322651
SUB_000722,CUST_01125,PRO,1499,MONTHLY,ACTIVE,2026-09-10 14:21:58.322651
SUB_000723,CUST_00935,BUSINESS,4999,MONTHLY,CANCELLED,2026-09-13 14:21:58.322651
SUB_000724,CUST_00111,PRO,1499,YEARLY,CANCELLED,2026-09-09 14:21:58.322651
SUB_000725,CUST_01019,BUSINESS,4999,MONTHLY,PAST_DUE,2026-09-19 14:21:58.322651
SUB_000726,CUST_01557,BUSINESS,4999,MONTHLY,CANCELLED,2026-09-16 14:21:58.322651
SUB_000727,CUST_01500,BUSINESS,4999,MONTHLY,PAST_DUE,2026-09-02 14:21:58.322651
SUB_000728,CUST_00848,PRO,1499,MONTHLY,CANCELLED,2026-09-26 14:21:58.338002
SUB_000729,CUST_01440,BASIC,499,MONTHLY,ACTIVE,2026-09-14 14:21:58.338002
SUB_000730,CUST_01950,PRO,1499,YEARLY,ACTIVE,2026-09-06 14:21:58.338002
SUB_000731,CUST_00411,PRO,1499,YEARLY,CANCELLED,2026-09-07 14:21:58.338776
SUB_000732,CUST_01886,BUSINESS,4999,MONTHLY,PAST_DUE,2026-09-25 14:21:58.338776
SUB_000733,CUST_00976,PRO,1499,MONTHLY,ACTIVE,2026-09-18 14:21:58.338776
SUB_000734,CUST_01862,ENTERPRISE,19999,YEARLY,PAST_DUE,2026-09-04 14:21:58.338776
SUB_000735,CUST_00708,ENTERPRISE,19999,MONTHLY,PAST_DUE,2026-09-10 14:21:58.338776
SUB_000736,CUST_00706,BUSINESS,4999,MONTHLY,CANCELLED,2026-09-03 14:21:58.338776
SUB_000737,CUST_01874,PRO,1499,YEARLY,PAST_DUE,2026-09-26 14:21:58.338776
SUB_000738,CUST_01567,ENTERPRISE,19999,YEARLY,PAST_DUE,2026-09-18 14:21:58.338776
SUB_000739,CUST_01599,ENTERPRISE,19999,MONTHLY,CANCELLED,2026-09-27 14:21:58.338776
SUB_000740,CUST_00380,PRO,1499,YEARLY,PAST_DUE,2026-09-25 14:21:58.338776
SUB_000741,CUST_00930,PRO,1499,MONTHLY,ACTIVE,2026-09-23 14:21:58.338776
SUB_000742,CUST_01595,BASIC,499,YEARLY,PAST_DUE,2026-09-19 14:21:58.338776
SUB_000743,CUST_01985,BASIC,499,YEARLY,ACTIVE,2026-09-28 14:21:58.338776
SUB_000744,CUST_00165,PRO,1499,MONTHLY,CANCELLED,2026-09-15 14:21:58.338776
SUB_000745,CUST_00548,PRO,1499,YEARLY,CANCELLED,2026-09-01 14:21:58.338776
SUB_000746,CUST_00294,BASIC,499,YEARLY,ACTIVE,2026-09-21 14:21:58.338776
SUB_000747,CUST_00199,ENTERPRISE,19999,MONTHLY,PAST_DUE,2026-09-19 14:21:58.338776
SUB_000748,CUST_01741,BASIC,499,MONTHLY,ACTIVE,2026-09-06 14:21:58.338776
SUB_000749,CUST_01117,ENTERPRISE,19999,MONTHLY,ACTIVE,2026-09-06 14:21:58.338776
SUB_000750,CUST_00565,BUSINESS,4999,MONTHLY,CANCELLED,2026-09-15 14:21:58.338776
SUB_000751,CUST_00198,ENTERPRISE,19999,MONTHLY,CANCELLED,2026-09-28 14:21:58.338776
SUB_000752,CUST_00263,ENTERPRISE,19999,MONTHLY,ACTIVE,2026-09-19 14:21:58.338776
SUB_000753,CUST_01601,BASIC,499,YEARLY,ACTIVE,2026-09-17 14:21:58.338776
SUB_000754,CUST_01481,BUSINESS,4999,YEARLY,ACTIVE,2026-09-09 14:21:58.338776
SUB_000755,CUST_00060,BASIC,499,MONTHLY,ACTIVE,2026-09-25 14:21:58.338776
SUB_000756,CUST_01387,PRO,1499,YEARLY,ACTIVE,2026-09-03 14:21:58.338776
SUB_000757,CUST_01317,BUSINESS,4999,YEARLY,ACTIVE,2026-09-03 14:21:58.338776
SUB_000758,CUST_00703,PRO,1499,YEARLY,CANCELLED,2026-09-02 14:21:58.338776
SUB_000759,CUST_01060,ENTERPRISE,19999,YEARLY,CANCELLED,2026-09-26 14:21:58.338776
SUB_000760,CUST_00324,BASIC,499,MONTHLY,PAST_DUE,2026-09-09 14:21:58.338776
SUB_000761,CUST_01254,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-19 14:21:58.338776
SUB_000762,CUST_00520,BASIC,499,YEARLY,ACTIVE,2026-09-18 14:21:58.338776
SUB_000763,CUST_01440,BUSINESS,4999,YEARLY,ACTIVE,2026-09-21 14:21:58.338776
SUB_000764,CUST_00230,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-29 14:21:58.338776
SUB_000765,CUST_01864,BUSINESS,4999,MONTHLY,CANCELLED,2026-09-17 14:21:58.338776
SUB_000766,CUST_00445,BUSINESS,4999,MONTHLY,PAST_DUE,2026-09-05 14:21:58.338776
SUB_000767,CUST_01598,PRO,1499,YEARLY,PAST_DUE,2026-09-04 14:21:58.338776
SUB_000768,CUST_00539,BASIC,499,YEARLY,ACTIVE,2026-09-15 14:21:58.338776
SUB_000769,CUST_01919,PRO,1499,MONTHLY,ACTIVE,2026-09-06 14:21:58.338776
SUB_000770,CUST_00559,BUSINESS,4999,YEARLY,PAST_DUE,2026-09-13 14:21:58.338776
SUB_000771,CUST_00471,BUSINESS,4999,YEARLY,PAST_DUE,2026-09-17 14:21:58.338776
SUB_000772,CUST_01410,BASIC,499,YEARLY,ACTIVE,2026-09-28 14:21:58.338776
SUB_000773,CUST_00558,BUSINESS,4999,YEARLY,CANCELLED,2026-09-17 14:21:58.338776
SUB_000774,CUST_00827,BASIC,499,MONTHLY,ACTIVE,2026-09-10 14:21:58.338776
SUB_000775,CUST_01639,BASIC,499,YEARLY,ACTIVE,2026-09-06 14:21:58.338776
SUB_000776,CUST_01104,ENTERPRISE,19999,YEARLY,ACTIVE,2026-09-25 14:21:58.338776
SUB_000777,CUST_00525,ENTERPRISE,19999,MONTHLY,ACTIVE,2026-09-17 14:21:58.338776
SUB_000778,CUST_00288,BASIC,499,MONTHLY,ACTIVE,2026-09-10 14:21:58.338776
SUB_000779,CUST_01096,BUSINESS,4999,MONTHLY,CANCELLED,2026-09-01 14:21:58.338776
SUB_000780,CUST_00173,ENTERPRISE,19999,MONTHLY,PAST_DUE,2026-09-24 14:21:58.338776
SUB_000781,CUST_01594,BASIC,499,YEARLY,PAST_DUE,2026-09-10 14:21:58.338776
SUB_000782,CUST_01523,BASIC,499,MONTHLY,ACTIVE,2026-09-13 14:21:58.338776
SUB_000783,CUST_00901,BUSINESS,4999,YEARLY,PAST_DUE,2026-09-21 14:21:58.338776
SUB_000784,CUST_01734,BUSINESS,4999,YEARLY,ACTIVE,2026-09-20 14:21:58.338776
SUB_000785,CUST_01965,ENTERPRISE,19999,YEARLY,CANCELLED,2026-09-11 14:21:58.338776
SUB_000786,CUST_01736,BUSINESS,4999,YEARLY,ACTIVE,2026-09-02 14:21:58.338776
SUB_000787,CUST_01308,BASIC,499,MONTHLY,CANCELLED,2026-09-08 14:21:58.338776
SUB_000788,CUST_01477,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-11 14:21:58.338776
SUB_000789,CUST_01246,PRO,1499,YEARLY,PAST_DUE,2026-09-05 14:21:58.338776
SUB_000790,CUST_01174,BASIC,499,YEARLY,CANCELLED,2026-09-17 14:21:58.338776
SUB_000791,CUST_00199,PRO,1499,MONTHLY,ACTIVE,2026-09-19 14:21:58.338776
SUB_000792,CUST_01501,BASIC,499,YEARLY,ACTIVE,2026-09-15 14:21:58.338776
